"4","test4","testPDF.jpg","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, Lorem 4","400","2013-09-04 00:00:00","4","TestPdf4.pdf","0"
"5","test5","testPDF.jpg","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, Lorem 5","500","2013-09-05 00:00:00","5","TestPdf5.pdf","0"
"7","Brunei Darussalam","brunei.jpg","asdf","100",NULL,NULL,"TestPdf1.pdf","1"
"8","Cambodia","cambodia.jpg","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s","100",NULL,NULL,"TestPdf1.pdf","1"
"9","Indonesia","indonesia.jpg","aaa","100",NULL,NULL,"TestPdf1.pdf","1"
"10","Lao PDR","lao.jpg","aaa","100",NULL,NULL,"TestPdf1.pdf","1"
"11","Malaysia","malaysia.jpg","aaa","100",NULL,NULL,"TestPdf1.pdf","1"
"12","Myanmar","myanmar.jpg","aaa","100",NULL,NULL,"TestPdf1.pdf","1"
"13","Philippines","philipine.jpg","aaa","100",NULL,NULL,"TestPdf1.pdf","1"
"14","Singapore","singapore.jpg","aaa","100",NULL,NULL,"TestPdf1.pdf","1"
"15","Thailand","thailand.jpg","aaa","100",NULL,NULL,"TestPdf1.pdf","1"
"16","Viet Nam","vietnam.jpg","aaa","100",NULL,NULL,"TestPdf1.pdf","1"
"17","Augmenting Mobile 3G Using WiFi","testPDF.jpg","We investigate if WiFi access can be used to augment 3G capacity in mobile environments. We rst conduct a detailed study of 3G and WiFi access from moving vehicles, in three
dierent cities. We nd that the average 3G and WiFi availability across the cities is 87% and 11%, respectively. WiFi throughput is lower than 3G throughput, and WiFi loss rates are higher.",NULL,"2013-10-14 14:00:00",NULL,"Augmenting3G.pdf","0"
"18","Third Generation (3G) Wireless","testPDF.jpg","3G is the next generation of wireless network technology that provides high speed
bandwidth (high data transfer rates) to handheld devices. The high data transfer rates will allow 3G networks to offer multimedia services combining voice and data.",NULL,"2013-10-14 14:10:00",NULL,"brief3G.pdf","0"
"19","THINGS YOU SHOULD KNOW ABOUT… Cloud Computing","testPDF.jpg","In its broadest usage, the term cloud computing refers to the delivery of scalable IT resources over the Internet, as opposed to hosting and operating those resources locally, such as on a college or university network. Those resources can include applications and services, as well as the infrastructure on which they operate.By deploying IT infrastructure and services over the network, an organization can purchase these resources on an as-needed basis
and avoid the capital costs of software and hardware. With cloud computing, IT capacity can be adjusted quickly and easily to accommodate changes in demand.",NULL,"2013-10-14 14:16:00",NULL,"CloudComputing.pdf","0"
"20","The Economics of Cloud Computing",,"In its broadest usage, the term cloud computing refers to the delivery of scalable IT resources over the Internet, as opposed to hosting and operating those resources locally, such as on a college or university network. Those resources can include applications and services, as well as the infrastructure on which they operate.By deploying IT infrastructure and services over the network, an organization can purchase these resources on an as-needed basis
and avoid the capital costs of software and hardware. With cloud computing, IT capacity can be adjusted quickly and easily to accommodate changes in demand.",NULL,"2013-10-15 15:20:13",NULL,"Economics-of-Cloud-Computing.pdf","0"
"21","E-Business Model","testPDF.jpg","In its broadest usage, the term cloud computing refers to the delivery of scalable IT resources over the Internet, as opposed to hosting and operating those resources locally, such as on a college or university network. Those resources can include applications and services, as well as the infrastructure on which they operate. By deploying IT infrastructure and services over the network, an organization can purchase these resources on an as-needed basis
and avoid the capital costs of software and hardware. With cloud computing, IT capacity can be adjusted quickly and easily to accommodate
changes in demand.",NULL,"2013-10-16 00:00:00",NULL,"ModeleEBusiness.pdf","0"
"1","1","2","2"
"2","2","3","3"
"3","7","3","11"
"4","8","3","11"
"5","9","3","11"
"6","10","3","11"
"7","11","3","11"
"8","12","3","11"
"9","13","3","11"
"10","14","3","11"
"11","15","3","11"
"12","16","3","11"
"24","17","3","3"
"25","18","3","4"
"26","19","3","9"
"27","20","4","5"
"28","21","3","3"
"1","1","2","Y","2013-09-01 00:00:00","2014-09-28 00:00:00"
"2","3","1","N","2013-10-03 00:00:00","2014-10-17 00:00:00"
"3","4","3","Y","2013-09-01 00:00:00","2014-09-28 00:00:00"
"4","4","1","N","2013-01-01 00:00:00","2013-01-01 00:00:00"
"5","3","3","N","2013-10-01 00:00:00","2013-10-01 00:00:00"
"6","1","3","Y","2013-10-17 00:00:00","2013-10-31 00:00:00"
"1","What was your childhood nickname?"
"2","What is the name of your favorite childhood friend? "
"3","What is the middle name of your oldest child?"
"4","What school did you attend for sixth grade?"
"5","What was the name of your first stuffed animal?"
"6","In what city or town did your mother and father meet? "
"7","In what city does your nearest sibling live? "
"8","In what city or town was your first job?"
"9","What is the name of the place your wedding reception was held?"
"10","What was your favorite place to visit as a child?"
"11","What is the street number of the house you grew up in?"
"12","What was your dream job as a child? "
"1","tag1"
"2","tag2"
"3","tag3"
"4","tag4"
"5","tag5"
"1","1"
"2","1"
"1","2"
"2","2"
"1","3"
"1","A"
"1","A","A","a@a.com","A","77de54ccf56eb6f7dbf99e4d3be949ab6f9b0a55df8ac28564cb9f63a10be8af6ab3f7c2",,,,,,,"Y","N","1","1","1","1","1",NULL,"testUserProfile.jpg","1","a"
"3","B","B","b@b.com","B","7014de06693eca5c7a6f258b98fa2048ef7ad6c1faf1e46a706cd0615ada442bbc570b0e",NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","1","1","1","1","1",NULL,,"2","b"
"4","Voravan","Charn","wc.fone@yahoo.com","Buildthedot","7014de06693eca5c7a6f258b98fa2048ef7ad6c1faf1e46a706cd0615ada442bbc570b0e",NULL,NULL,NULL,NULL,NULL,NULL,"Y","N","1","1","1","1","1",NULL,,"3","fon"
